sno,filepath,label,source,fold_id,duration_sec,duration_samples,sr,channels,bit_depth,md5,extra_meta
459,data/gunshot_kaggle/M249/6 (9).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8d1dd0b7c4b5d2334a12caa7fd29197e,weapon_id=M249
460,data/gunshot_kaggle/M249/6 (90).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a8455075e410f077142a4d45f71e8419,weapon_id=M249
461,data/gunshot_kaggle/M249/6 (91).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf44b74918246b02481ef260de9cb2da,weapon_id=M249
462,data/gunshot_kaggle/M249/6 (92).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,66de756f54c25033a7a823b3ce122c96,weapon_id=M249
463,data/gunshot_kaggle/M249/6 (93).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6e5f5d91af95b9375abc18f2c1105390,weapon_id=M249
464,data/gunshot_kaggle/M249/6 (94).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7553065d2f00d3b776c2117a53dd32c2,weapon_id=M249
465,data/gunshot_kaggle/M249/6 (95).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,513ceea3b76fb624afeec6100bcb11f6,weapon_id=M249
466,data/gunshot_kaggle/M249/6 (96).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6ec5243da2560089a37c995ccd22bf8e,weapon_id=M249
467,data/gunshot_kaggle/M249/6 (97).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1095cb6b43f3d6a914b75996a352df62,weapon_id=M249
468,data/gunshot_kaggle/M249/6 (98).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,23b99689ba517dfcf775bcdfd11200f2,weapon_id=M249
469,data/gunshot_kaggle/M249/6 (99).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a95275937b24ffa712e9a27ae0829e3c,weapon_id=M249
470,data/gunshot_kaggle/M4/4 (1).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9b8ff5bac12dea9c97f5c2ce7f5ead25,weapon_id=M4
471,data/gunshot_kaggle/M4/4 (10).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e2e5987a9f9b0ad15bb13853ec1f5e35,weapon_id=M4
472,data/gunshot_kaggle/M4/4 (100).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,401938f0d299e1be1388a0bfa4493ce2,weapon_id=M4
473,data/gunshot_kaggle/M4/4 (11).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4107f7bb7cfc3916b0172e1129a8038c,weapon_id=M4
474,data/gunshot_kaggle/M4/4 (12).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a07070ea34777a48e3a3a53cd5e9b204,weapon_id=M4
475,data/gunshot_kaggle/M4/4 (13).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce4aad67327700715d5dbd5ad3536473,weapon_id=M4
476,data/gunshot_kaggle/M4/4 (14).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d8a725b67bf1883c170bb682a83e357a,weapon_id=M4
477,data/gunshot_kaggle/M4/4 (15).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f998fd4fe9436ab3f451df8074bb51d6,weapon_id=M4
478,data/gunshot_kaggle/M4/4 (16).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,76393ec3beed909cb337c3347659be66,weapon_id=M4
479,data/gunshot_kaggle/M4/4 (17).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3d4a8384f869a814ce5050cc89231f76,weapon_id=M4
480,data/gunshot_kaggle/M4/4 (18).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,50ddf2bb064264402fcd63b79ee50d36,weapon_id=M4
481,data/gunshot_kaggle/M4/4 (19).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3603da8c36c8fbdb9ca469ab49ffc562,weapon_id=M4
482,data/gunshot_kaggle/M4/4 (2).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,851237daf378b387e7075e59e068c2c3,weapon_id=M4
483,data/gunshot_kaggle/M4/4 (20).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,aaa0c288f2280c6cdabb43eee782da94,weapon_id=M4
484,data/gunshot_kaggle/M4/4 (21).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2be2dfbf84c7426eab1ca855152a1c4a,weapon_id=M4
485,data/gunshot_kaggle/M4/4 (22).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1eacd29ba17627ae4f404f991b72393c,weapon_id=M4
486,data/gunshot_kaggle/M4/4 (23).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d58fc830ab164fff523b1735ed630493,weapon_id=M4
487,data/gunshot_kaggle/M4/4 (24).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5af6870ac1b15d5a174915227a48fbc0,weapon_id=M4
488,data/gunshot_kaggle/M4/4 (25).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cc90a20e88e2aeb85af2c07482985ef6,weapon_id=M4
489,data/gunshot_kaggle/M4/4 (26).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0da09df0d54bc9ff303015a2fce906a1,weapon_id=M4
490,data/gunshot_kaggle/M4/4 (27).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,42de88961fe469b830f9d2380dcb253a,weapon_id=M4
491,data/gunshot_kaggle/M4/4 (28).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,55b7cdef607003d78fc7f5312592ce51,weapon_id=M4
492,data/gunshot_kaggle/M4/4 (29).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,262124bcc9cc173f0ffb469e60e8b35a,weapon_id=M4
493,data/gunshot_kaggle/M4/4 (3).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,05681b9637d4084e1a361b30fd4e7c5d,weapon_id=M4
494,data/gunshot_kaggle/M4/4 (30).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3f2e58c9740dcfe956486649ebccf7ee,weapon_id=M4
495,data/gunshot_kaggle/M4/4 (31).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,072f554e0a1233040e8e17d2ed39e5a5,weapon_id=M4
496,data/gunshot_kaggle/M4/4 (32).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,664d27af3b5212d4f43e6f9282bd79c7,weapon_id=M4
497,data/gunshot_kaggle/M4/4 (33).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3b9deeadc3e08a721b5a409ba11ebaf2,weapon_id=M4
498,data/gunshot_kaggle/M4/4 (34).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5abc06160b61499d56b4608b08191ec2,weapon_id=M4
499,data/gunshot_kaggle/M4/4 (35).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ee7391a9764fada28503160a476df387,weapon_id=M4
500,data/gunshot_kaggle/M4/4 (36).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01d3902c5f0370ae1cacdf1dd7d00517,weapon_id=M4
501,data/gunshot_kaggle/M4/4 (37).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,843ab6d616ff2576d8ccc5278d56dd8d,weapon_id=M4
502,data/gunshot_kaggle/M4/4 (38).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e1ceb4c3fe91007f9f52cc6c49f601e6,weapon_id=M4
503,data/gunshot_kaggle/M4/4 (39).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,00b9ab5e1190ccde22c89a0c71123590,weapon_id=M4
504,data/gunshot_kaggle/M4/4 (4).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1d3c975e36b5fabb5d877c5772d0a28a,weapon_id=M4
505,data/gunshot_kaggle/M4/4 (40).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cdcbf1368b71c3d9222796e76138bf71,weapon_id=M4
506,data/gunshot_kaggle/M4/4 (41).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4feea08bf5c422c923f9082100f575dc,weapon_id=M4
507,data/gunshot_kaggle/M4/4 (42).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,40e6e4387bf4126d786d83e94503d74f,weapon_id=M4
508,data/gunshot_kaggle/M4/4 (43).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,091393581c77cd5abd0186198c5b7584,weapon_id=M4
509,data/gunshot_kaggle/M4/4 (44).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d57051413d0be71ccbc32be288343764,weapon_id=M4
510,data/gunshot_kaggle/M4/4 (45).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9220cfc96b67c7ff6a67a7b345ce6b14,weapon_id=M4
511,data/gunshot_kaggle/M4/4 (46).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9e0ef404370557be4168f10d5fbfed10,weapon_id=M4
512,data/gunshot_kaggle/M4/4 (47).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a57da41e30cc1a0f7459d75807027249,weapon_id=M4
513,data/gunshot_kaggle/M4/4 (48).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,15dd144da06148ac8403af9f8f1e9847,weapon_id=M4
514,data/gunshot_kaggle/M4/4 (49).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,57ad239195c38fe85ca80ad825398026,weapon_id=M4
515,data/gunshot_kaggle/M4/4 (5).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,21640ae9a824f93fd9a2a08c3af53c24,weapon_id=M4
516,data/gunshot_kaggle/M4/4 (50).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b177106b5f98ae75e8cb8c3b117b22a2,weapon_id=M4
517,data/gunshot_kaggle/M4/4 (51).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5b2f4cc9a50924df03d80871b275558b,weapon_id=M4
518,data/gunshot_kaggle/M4/4 (52).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a11a38051ebc563c06d34455a57d49f2,weapon_id=M4
519,data/gunshot_kaggle/M4/4 (53).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f65b8161f0dceb6fb33539d2a292d9e4,weapon_id=M4
520,data/gunshot_kaggle/M4/4 (54).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,da6e001a8491ccf64d235d1631d189e2,weapon_id=M4
521,data/gunshot_kaggle/M4/4 (55).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,71b99c6cb016d84abf05b347de030958,weapon_id=M4
522,data/gunshot_kaggle/M4/4 (56).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,355df0aa028dd715280886c117fbbd4a,weapon_id=M4
523,data/gunshot_kaggle/M4/4 (57).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,22f63b90ad4c554f6b39f53ad259c8f5,weapon_id=M4
524,data/gunshot_kaggle/M4/4 (58).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c1f93bda6a7f3f2d1573d74d7357e348,weapon_id=M4
525,data/gunshot_kaggle/M4/4 (59).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,80f65fee4fe15861e68473387b18b189,weapon_id=M4
526,data/gunshot_kaggle/M4/4 (6).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8103376ba83996fa58107ab8f9f98021,weapon_id=M4
527,data/gunshot_kaggle/M4/4 (60).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f7f99d952d4f34410b633bae2b6d2530,weapon_id=M4
528,data/gunshot_kaggle/M4/4 (61).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce3d3b06613feacd50c16c441af427e9,weapon_id=M4
529,data/gunshot_kaggle/M4/4 (62).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bfc0137231b2b255f897d47b427b43a7,weapon_id=M4
530,data/gunshot_kaggle/M4/4 (63).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,077f1b6f76768ee45bb27e4fe7967d22,weapon_id=M4
531,data/gunshot_kaggle/M4/4 (64).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58eb6ec9d37395afe24f791bb50452f9,weapon_id=M4
532,data/gunshot_kaggle/M4/4 (65).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8d020c795c8b8990faa63c51025a986d,weapon_id=M4
533,data/gunshot_kaggle/M4/4 (66).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e23780fc352f17fa87a012dd11252f19,weapon_id=M4
534,data/gunshot_kaggle/M4/4 (67).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b465b138b0ddccd6f31029840da737b5,weapon_id=M4
535,data/gunshot_kaggle/M4/4 (68).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,367f794947b72e33b009a8e038188dd9,weapon_id=M4
536,data/gunshot_kaggle/M4/4 (69).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8ffe4e07739e9efa434dd7fa239e8720,weapon_id=M4
537,data/gunshot_kaggle/M4/4 (7).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a2a0d76486796dd1bfd5b2c5b04ea7b5,weapon_id=M4
538,data/gunshot_kaggle/M4/4 (70).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,584ef023aa7d32072961931ba3819fb0,weapon_id=M4
539,data/gunshot_kaggle/M4/4 (71).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,526cf4ea58648477b45de83ec8c42252,weapon_id=M4
540,data/gunshot_kaggle/M4/4 (72).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b572fb7c96f6dfa5fcc82e14a62c4342,weapon_id=M4
541,data/gunshot_kaggle/M4/4 (73).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,de87bbd96eb31947f128457cb6f4f940,weapon_id=M4
542,data/gunshot_kaggle/M4/4 (74).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c333889f62f9a8dd5031b5f288235925,weapon_id=M4
543,data/gunshot_kaggle/M4/4 (75).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0bd49ec89a3c73ec1471ab32dd4605b1,weapon_id=M4
544,data/gunshot_kaggle/M4/4 (76).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,22ee5339862fb29b8545b9c4011682d7,weapon_id=M4
545,data/gunshot_kaggle/M4/4 (77).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4faeea29b49462ace43b32c64a21cc22,weapon_id=M4
546,data/gunshot_kaggle/M4/4 (78).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3d8def1544f1b10e0caf8083aa328349,weapon_id=M4
547,data/gunshot_kaggle/M4/4 (79).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f4b7f28a0c48c2c84a739a53213cb5f1,weapon_id=M4
548,data/gunshot_kaggle/M4/4 (8).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d630879a1dc1aa5a9a24012bc6e95907,weapon_id=M4
549,data/gunshot_kaggle/M4/4 (80).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f01a060aa8c4dc7b1670cf488b018851,weapon_id=M4
550,data/gunshot_kaggle/M4/4 (81).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,375d11154cf959ee5af1cda83071f2c1,weapon_id=M4
551,data/gunshot_kaggle/M4/4 (82).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0036ba518d871cf3cc3cc73966688c3d,weapon_id=M4
552,data/gunshot_kaggle/M4/4 (83).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cd0e4ae7ee6597f7f1a754ba528918d4,weapon_id=M4
553,data/gunshot_kaggle/M4/4 (84).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf1cc47ddb67d1309cb3846652ba1e0f,weapon_id=M4
554,data/gunshot_kaggle/M4/4 (85).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,703c6dce0f7e33c2f6b2089c95ff7f84,weapon_id=M4
555,data/gunshot_kaggle/M4/4 (86).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,96257d1430c717cb846707dfc1605fff,weapon_id=M4
556,data/gunshot_kaggle/M4/4 (87).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a4042dff0e6abc1e3034f432fa8019d5,weapon_id=M4
557,data/gunshot_kaggle/M4/4 (88).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b6bd7b46dc10535875398d11d6d429c4,weapon_id=M4
558,data/gunshot_kaggle/M4/4 (89).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,635d30f43beb6c317ef9e244a18bc72a,weapon_id=M4
559,data/gunshot_kaggle/M4/4 (9).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,62c4fe32c9065fe1f44d9cfe7faa947c,weapon_id=M4
560,data/gunshot_kaggle/M4/4 (90).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5f27487376353c820533b03fcd01b33a,weapon_id=M4
561,data/gunshot_kaggle/M4/4 (91).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3f30a284bd4fbec63d1811a95b9a92d,weapon_id=M4
562,data/gunshot_kaggle/M4/4 (92).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d07efdf039333063bd5b189bb926a1ca,weapon_id=M4
563,data/gunshot_kaggle/M4/4 (93).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8a5b852ff71d11df3173e4f2897152a8,weapon_id=M4
564,data/gunshot_kaggle/M4/4 (94).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,723f794629f43b5056a8998bfc496257,weapon_id=M4
565,data/gunshot_kaggle/M4/4 (95).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf13ec2515f073d0275b3270d18ddba7,weapon_id=M4
566,data/gunshot_kaggle/M4/4 (96).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,64c90abe80ca78320f78f7c5a263a568,weapon_id=M4
567,data/gunshot_kaggle/M4/4 (97).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8316394ff09cdcbd5fa8b05520562c66,weapon_id=M4
568,data/gunshot_kaggle/M4/4 (98).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,de3c8176e6098cc98f3de2bfd2e0c280,weapon_id=M4
569,data/gunshot_kaggle/M4/4 (99).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3c0d6ef5ed2d0f958a41a75f968cbc0d,weapon_id=M4
570,data/gunshot_kaggle/MG-42/7 (1).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9da8434a8cb5155b46c5908ee16e99d7,weapon_id=MG-42
571,data/gunshot_kaggle/MG-42/7 (10).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e9a506ef0cb8606f747334325e8c9175,weapon_id=MG-42
572,data/gunshot_kaggle/MG-42/7 (100).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ae8909da6eedf3d10efb8adbeaca225d,weapon_id=MG-42
573,data/gunshot_kaggle/MG-42/7 (11).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7dd8a1dd3f31de950a5a4eddc028c805,weapon_id=MG-42
574,data/gunshot_kaggle/MG-42/7 (12).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,eb78a5e0a5599bba08a926b689b7dc1d,weapon_id=MG-42
575,data/gunshot_kaggle/MG-42/7 (13).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b94eb5fd68ff47cf6412ade45c009058,weapon_id=MG-42
576,data/gunshot_kaggle/MG-42/7 (14).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,570a5aa0287a0124b821c0f0dedfe8ae,weapon_id=MG-42
577,data/gunshot_kaggle/MG-42/7 (15).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7def0aa70e354b24f8d8910c529bdbf3,weapon_id=MG-42
578,data/gunshot_kaggle/MG-42/7 (16).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9055f37b12f21d3233e92a85cf0b5b2e,weapon_id=MG-42
579,data/gunshot_kaggle/MG-42/7 (17).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,03bfd4cfc55749042441664052df57ce,weapon_id=MG-42
580,data/gunshot_kaggle/MG-42/7 (18).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bcd42633cb62581173f30a932b585b2f,weapon_id=MG-42
581,data/gunshot_kaggle/MG-42/7 (19).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b304f110177e37ff25ab6e4f0fdf2100,weapon_id=MG-42
582,data/gunshot_kaggle/MG-42/7 (2).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b75da7bac0234ac618c337a84c044b47,weapon_id=MG-42
583,data/gunshot_kaggle/MG-42/7 (20).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,545485531fc4da380cd36be7135392f6,weapon_id=MG-42
584,data/gunshot_kaggle/MG-42/7 (21).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c9dfcd8484a19b8eadcdd0bc661021b3,weapon_id=MG-42
585,data/gunshot_kaggle/MG-42/7 (22).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d63aca950cf78217a2ec08181d916ef6,weapon_id=MG-42
586,data/gunshot_kaggle/MG-42/7 (23).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0c1dcff2e3ea83db40c0929eed2b05d8,weapon_id=MG-42
587,data/gunshot_kaggle/MG-42/7 (24).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bfefec4b829730b3dede2bee92382c3e,weapon_id=MG-42
588,data/gunshot_kaggle/MG-42/7 (25).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d6c87e46f1117b5702a4d76032161f28,weapon_id=MG-42
589,data/gunshot_kaggle/MG-42/7 (26).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1195ee43ed8a55bb8a262f6842564a2f,weapon_id=MG-42
590,data/gunshot_kaggle/MG-42/7 (27).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,eecbaaec6f89b0e499aa69a959aed6b8,weapon_id=MG-42
591,data/gunshot_kaggle/MG-42/7 (28).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,73d844ebeaee9203f0b5aa985586e6ca,weapon_id=MG-42
592,data/gunshot_kaggle/MG-42/7 (29).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f39ba8aa21c42120381cda7352b0a09b,weapon_id=MG-42
593,data/gunshot_kaggle/MG-42/7 (3).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,48d342074542b6a5ef9297cbe882aca2,weapon_id=MG-42
594,data/gunshot_kaggle/MG-42/7 (30).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1740c946dc2da83e56552073168e8d15,weapon_id=MG-42
595,data/gunshot_kaggle/MG-42/7 (31).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8f1990ebe6ae8e5abbe3ce275cba1140,weapon_id=MG-42
596,data/gunshot_kaggle/MG-42/7 (32).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0ff0e11d79deb9de74db9f2bb4678fed,weapon_id=MG-42
597,data/gunshot_kaggle/MG-42/7 (33).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4932bc8469eeec41ed629e46a9dfa76e,weapon_id=MG-42
598,data/gunshot_kaggle/MG-42/7 (34).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,230e644fad212a87f1b3468db2e1f8d4,weapon_id=MG-42
599,data/gunshot_kaggle/MG-42/7 (35).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8bf16e43aac7a7c6f67f8cedff2f5b7e,weapon_id=MG-42
600,data/gunshot_kaggle/MG-42/7 (36).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,88b538ad6b0b8f52d7143ed5ef1421c8,weapon_id=MG-42
601,data/gunshot_kaggle/MG-42/7 (37).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4381349f56ebe2fc9010706db148b4a3,weapon_id=MG-42
602,data/gunshot_kaggle/MG-42/7 (38).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,041f6a04f49540b649672a64626a13f9,weapon_id=MG-42
603,data/gunshot_kaggle/MG-42/7 (39).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,85167aed676c775a4300578e5ffc72a5,weapon_id=MG-42
604,data/gunshot_kaggle/MG-42/7 (4).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,94f892533d68c7cb842d69aaebcac1ee,weapon_id=MG-42
605,data/gunshot_kaggle/MG-42/7 (40).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,11678bde745117969c909d4f7e2bc714,weapon_id=MG-42
606,data/gunshot_kaggle/MG-42/7 (41).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3bfe8c68dc1c9865565d9012210bc92,weapon_id=MG-42
607,data/gunshot_kaggle/MG-42/7 (42).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,abdc730abe09595ef298f7022a388df6,weapon_id=MG-42
608,data/gunshot_kaggle/MG-42/7 (43).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8d89c941fb9078c04228ae7d8cfeb145,weapon_id=MG-42
609,data/gunshot_kaggle/MG-42/7 (44).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f04236d17569433c4fdf4435c5b1a141,weapon_id=MG-42
610,data/gunshot_kaggle/MG-42/7 (45).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58c2c398f14f33f98ba7524bdff6f6a0,weapon_id=MG-42
611,data/gunshot_kaggle/MG-42/7 (46).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,04ac282aeb510d97b6d4aee6b2fcc60e,weapon_id=MG-42
612,data/gunshot_kaggle/MG-42/7 (47).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2d195310113ad665e101656b1f1e6ba7,weapon_id=MG-42
613,data/gunshot_kaggle/MG-42/7 (48).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a7a70501b3b05d7ca596b3e7c81551d6,weapon_id=MG-42
614,data/gunshot_kaggle/MG-42/7 (49).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,21c14fb8ed5cb1fceaf69e1768fc4695,weapon_id=MG-42
615,data/gunshot_kaggle/MG-42/7 (5).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5d843e423208e15aef222669930c54c2,weapon_id=MG-42
616,data/gunshot_kaggle/MG-42/7 (50).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2c405c0bbefda77ad4a22b13462e5358,weapon_id=MG-42
617,data/gunshot_kaggle/MG-42/7 (51).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,86c8bbe4d382b21a824e3f3b93c9a7f2,weapon_id=MG-42
